631;"<p><strong>Обязанности:</strong></p> <ul> <li>Администрирование и сопровождение хранилища данных и витрин данных на платформе MS SQL Server.</li> <li>Администрирование и сопровождение системы бизнес-аналитики в качестве специалиста 2-й линии поддержки.</li> <li>Разработка процедур ETL для системы бизнес-аналитики на платформе Power BI Report Server.</li> <li>Актуализация документации по разрабатываемым модулям.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Администрирование Microsoft SQL Server, SSRS, SSIS, Power BI Report Server.</li> <li>Опыт работы с OLAP и табулярными моделями, опыт написания sql запросов.</li> <li>Опыт разработки и доработки ETL схем и средств визуализации.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>оформление по ТК РФ.</li> <li>конкурентная заработная плата.</li> <li>график работы: 5/2 с 9:30 до 18:00.</li> <li>ДМС (оформляется после испытательного срока).</li> <li>корпоративная столовая (бесплатные обеды для сотрудников).</li> <li>корпоративный тренажерный зал (посещение для сотрудников бесплатно).</li> </ul>"
632;"<p><strong>Агропромышленный холдинг «МИРАТОРГ» — лидер России по производству и продаже продуктов питания: охлажденного мяса птицы, говядины, свинины, полуфабрикатов, замороженных овощей и ягод, приглашает кандидатов на вакантную позицию:</strong></p> <p><strong>Инженер АСУ ТП</strong></p> <p><strong>Вам предстоит:</strong></p> <p>Обеспечивать эксплуатацию, техническое обслуживание и ремонт оборудования автоматики</p> <p>Участвовать в работах по монтажу, наладке, испытаниям и сдаче в эксплуатацию средств механизации и автоматизации</p> <p>Работа с документацией</p> <p><strong>Ваши преимущества:</strong></p> <p>Образование высшее (техническое)</p> <p>Чтение электрических схем, базовые знания электрики</p> <p>Знание принципов построения систем АСУ ТП</p> <p><strong>Мы предлагаем:</strong></p> <p>Работа в крупной активно развивающейся компании</p> <p>Трудоустройство в соответствии с ТК РФ</p> <p>Карьерный рост</p> <p>График работы д/н/в/в</p> <p>Место работы – Брянская область, Выгоничский р-он 39 км трассы М13 (доставка корпоративным транспортом)</p>"
633;"<strong>Обязанности:</strong> <ul> <li>Реинжиниринг бизнес процессов от «as is» к «to be»;</li> <li>Определение подходов к описанию архитектуры организации, формирование видения взаимодействия подразделений на уровне L1;</li> <li>Определение целей и требований к БП (WFM, value chain) на уровнях L3-</li> <li>Внедрение инструментов BPM;</li> <li>Определение требований к ИТ-системам для обеспечения эффективного исполнения БП, участие в Технологическом и архитектурном комитете;</li> <li>Взаимодействие с заказчиками, менеджерами по оптимизации;</li> <li>Отвечают за полный цикл оптимизации проекта/выполнения проекта;</li> <li>Периодический аудит процессов. Контроль на оптимальность и не дублирование новых бизнес-процессов;</li> <li>Оптимизация системы менеджмента качества.</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы в компаниях со сложной организационной структурой;</li> <li>Успешный опыт ведения крупных проектов по оптимизации БП;</li> <li>Навыки оптимизации СМК;</li> <li>Навыки проведения анализа БП и ПО на всех уровнях;</li> <li>Навыки моделирования и знания инструментов BPM;</li> <li>Навыки внедрения новых инструментов в БП;</li> <li>Навыки ведение переговоров и кроссфункциональных встреч;</li> <li>Навыки оценки эффекта от реализации проекта;</li> <li>Навыки планирования, постановки задач и контроля.</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в сильной профессиональной команде. Интересные задачи;</li> <li>Возможность профессионального и карьерного роста в динамичной отрасли;</li> <li>Социальная защищенность, официальная зарплата, квартальные премии;</li> <li>Оформление по ТК РФ с первого дня выхода на работу;</li> <li>Полный социальный пакет (оплачиваемый отпуск 28 календарных дней, оплачиваемые больничные);</li> <li>Полная занятость, график работы пн-пт с 9-00 до 18-00;</li> <li>Уровень заработной платы обсуждается на собеседовании</li> </ul>"
634;"<p><strong>Обязанности:</strong></p> <ul> <li> <p>Выполнение графика ППР;</p> <p>Работы по заявкам;</p> <p>Ликвидация аварийных ситуаций;</p> <p>Выполнение задач, поставленных непосредственным руководителем;</p> <p>Техническое обслуживание инженерных систем;</p> <p>Ведение технической документации.</p> <p> </p> <p> </p> </li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт в должности техника КИПиА</li> <li>Знание действующей нормативной документации</li> <li>Хорошее знание программируемых контроллеров.</li> <li>Свободное владение Microsoft Office (MS Word, MS Excel, MS Visio), AutoCAD.</li> <li>Опыт работы от 6 лет</li> <li>Знание правил эксплуатации, настройки и технического обслуживания телекоммуникационного и слаботочного оборудования, сетей и систем;</li> </ul> <strong>Условия:</strong> <ul> <li><strong>График работы 1/3 в Торговом комплексе рядом с метро Саларьево</strong></li> <li>Заработная плата 40 000 руб. (Чистыми) в месяц (и на испытательный срок)</li> <li>Испытательный срок 3 месяца</li> <li>Оформление по ТК РФ или по совместительству</li> <li>Стабильная заработная плата</li> <li>Перспектива карьерного роста</li> </ul>"
635;"<p>Обязанности:</p> <ul> <li>автоматизация рабочих процессов в среде Revit,</li> <li>внедрение и сопровождение разработок,</li> <li>разработка плагинов, обработка данных информационных моделей.</li> </ul> <p>Требования:</p> <ul> <li>высшее образование по инженерным специальностям, ПГС/архитектурное;</li> <li>опыт программирования под Revit. Наличие реализованных плагинов под Revit;</li> <li>желательно знание API Revit;</li> <li>языки программирования Python, C#, VBA;</li> <li>системный подход к решению задач и планированию работ;</li> <li>ориентация на результат, структурированность и высокая степень самоорганизованности;</li> <li>знания:</li> </ul> <p>- Autodesk Revit (экспертное владение программным продуктом),</p> <p>- Autodesk NavisWorks (свободное владение программным продуктом),</p> <p>- Autodesk AutoCAD;</p> <ul> <li>уровень знания английского языка достаточный для чтения технической литературы.</li> </ul> <p>Условия:</p> <ul> <li>заработная плата по итогам собеседования и зависит от опыта работы кандидата, обсуждается на собеседовании,</li> <li>оформление по ТК‚ отпускные‚ больничные по ТК;</li> <li>график работы: обсуждается,</li> <li>ДМС.</li> </ul>"
636;"<p>Вакансия открыта в связи с расширением штата IT и увеличением объемов работ в области автоматизации, поддержки и обслуживания бизнес-приложений.</p> <p><strong>Кого мы ищем:</strong><br />Мы ищем опытного специалиста, который станет полноправным членом высокопрофессиональной команды для постоянной работы на долговременной основе.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Участие в проекте развития и поддержки информационных систем автоматизации департамента управления персоналом группы компаний (более 30-ти бизнес-единиц) на базе 1С:Зарплата и управление персоналом КОРП.</li> <li>Разработка и внедрение новых механизмов:</li> </ul> <p>- задачи по интеграции с системами 1C:ERP, 1С:Бухгалтерия предприятия КОРП, 1С:Документооборот КОРП;</p> <p>- мобильные и веб-сервисы, личный кабинет сотрудника;</p> <p>- сквозной процесс от заявки и рекрутинга до приема и адаптации сотрудника;</p> <p>- автоматизация рутинных операций пользователей.</p> <ul> <li>Работа в распределенной команде на проектах группы компаний.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее профессиональное образование.</li> <li>Глубокое знание конфигурации 1С:ЗУП обязательно.</li> <li>Обязательно хорошее знание механизмов платформы 1С, запросов, СКД, управляемое приложение.</li> <li>Опыт работы с расширениями.</li> <li>Опыт решения интеграционных задач.</li> <li>Опыт разработки мобильных предложений и сервисов будет преимуществом.</li> <li>Наличие сертификатов 1С приветствуется.</li> <li>Опыт работы в управляющих компаниях крупных производственных структур приветствуется.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Оформление по ТК РФ.</li> <li>Полный социальный пакет, ДМС, включая стоматологию.</li> <li>Пятидневная рабочая неделя с 09:00 до 18:00.</li> <li>Высокая официальная заработная плата.</li> <li>Повышение квалификации за счет работодателя.</li> </ul> <p> </p>"
637;"<p>Компания <strong>Zaochnik</strong> была создана в 2000 году, поэтому является одним из первых отечественных масштабных проектов в сфере написания работ на заказ. За это время мы помогли десяткам тысяч наших клиентов сдать курсовые, дипломные, контрольные работы на отлично, получить высшее образование, защитить магистерские, докторские и кандидатские диссертации. Компания является официально зарегистрированным юридическим лицом и несет за качество своих услуг ответственность, предусмотренную законодательством РФ.</p> <p><strong>Обязанности:</strong></p> <p>- Качественное выполнение студенческих работ (контрольные, рефераты, лабораторные, курсовые, дипломные, магистерские) по таким дисциплинам как <strong>C#, C/C++, PHP, информационные технологии, информационная безопасность и т.д.</strong><br />- Выполнение доработок<br />- Соблюдение сроков и требований заказчика<br /><strong>Требования:</strong><br />- Законченное высшее образование<br />- Наличие учёной степени будет преимуществом<br />- Опыт преподавания по профилю<br />- Опыт выполнения студенческих работ будет преимуществом<br />- Опытный пользователь ПК<br />- Свободный доступ в интернет<br />- Следование стандартам компании<br />- Готовность работать в сжатые сроки<br />- Регулярная проверка личного кабинета автора</p> <p><strong>Условия:</strong><br />- Удаленная работа<br />- Свободный график<br />- Система поощрений и премирования<br />- Ежедневная поддержка по заказам и организационным моментам<br />- Возможность регулировать занятость<br />- Большой выбор заказов</p> <p><strong>Преимущества:</strong><br />- Полная анонимность<br />- Быстрая обратная связь<br />- Обучение пользованию личным кабинетом<br />- Обучение стандартам выполнения работ в компании<br />- Сотрудничество, как с физическими лицами, так и с ИП<br />- Коммуникация через менеджера<br />- Удобные способы оплаты.</p>"
638;"<p><strong>АО «Промышленные инновации»</strong> ищет в свою команду талантливых сотрудников, готовых внести свой вклад в развитие нашей компании.В настоящее время АО «Промышленные инновации» активно расширяет штат своих сотрудников по различным направлениям, <strong>консультант-разработчик по роботизации процессов (RPA) </strong>— одна из открытых у нас вакансий. Нам нужен внимательный специалист, умеющий работать с большим объемом информации, стрессоустойчивый, с аналитическими навыками мышления.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Участие во внешних и внутренних проектах по роботизации процессов;</li> <li>Сбор и анализ бизнес-требований для проектов по автоматизации процессов с использованием технологии RPA;</li> <li>Проектирование и согласование ИТ-решений на основе технологии RPA;</li> <li>Написание технических спецификаций;</li> <li>Разработка программных роботов (скрипт на платформе RPA);</li> <li>Разработка проектной и пользовательской документации;</li> <li>Демонстрация результатов заказчику;</li> <li>Отладка роботов в продуктивной и тестовой среде.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование - техническое или экономическое/финансовое.</li> <li>Опыт работы с RPA платформами UIPath, Robin - желательно;</li> <li>Опыт работы в области внедрения информационных систем, проектирования ИТ-решений на основе технологии RPA;</li> <li>Опыт работы с бизнес-требованиями заказчика (участие в обсуждении, оценке);</li> <li>Опыт работы с программными роботами (RPA);</li> <li>Опыт написания технических спецификаций, проектной и пользовательской документации;</li> <li>Умение расставлять приоритеты и организовывать рабочий процесс, коммуникабельность, высокая стрессоустойчивость, уверенность в себе, умение поддерживать позитивные отношения, отстаивать свою позицию;</li> <li>Наличие сертификата академии UIPath будет являться преимуществом.</li> </ul> <strong>Условия:</strong> <ul> <li><strong>График работы с 8-17, ПТ до 15:45</strong></li> <li>Офис м. Нагатинская</li> <li>Испытательный срок 3 месяца</li> <li>ДМС (после испытательного срока)</li> <li>Оформление по ТК РФ</li> <li>Дружелюбный и профессиональный коллектив</li> </ul>"
639;"<p><strong>Обязанности:</strong></p> <ul> <li>Развитие и поддержка систем дистанционного банковского обслуживания;</li> <li>Создание нового и оптимизация работы имеющегося функционала;</li> <li>Участие в анализе требований;</li> <li>Изучение новых технологий и повышение уровня собственных знаний.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Опыт разработки и проектирования приложений;</li> <li>-Навыки backend-разработки: Oracle PL/SQL, NodeJs;</li> <li>-Навыки frontend-разработки: Sencha ExtJs, Angular;</li> <li>-Наличие опыта по интеграции: XML, HTTP, SOAP, REST;</li> <li>Опыт использования систем контроля версий (Git);</li> <li>Опыт создания приложений, взаимодействующих с API сервером;</li> <li>Понимание принципов командной разработки и Agile (SCRUM).</li> </ul>"
640;"<strong>Обязанности:</strong> <ul> <li>Разработка проектов по строительству ВОЛС</li> <li>Проведение обследования объекта для получения исходных данных для проектирования</li> <li>Выбор тех. решений‚ разработка рабочих чертежей и документации</li> <li>Формирование чертежей в AutoCAD</li> <li>Согласование разработанной документации со всеми заинтересованными организациями</li> <li>Взаимодействие с заказчиками по тех. вопросам</li> <li>Взаимодействие с тех. службами</li> </ul> <strong>Требования:</strong> <ul> <li> <p>Образование: высшее</p> </li> <li> <p>Опыт работы: не требуется</p> </li> <li> <p>Язык : русский (свободный)</p> </li> <li> <p>Знание AutoCAD</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Заработная плата: по договоренности</li> <li>Место работы: на территории работодателя</li> <li>График работы: полный рабочий день</li> <li>Пятидневная рабочая неделя, с 9:00 до 18:00</li> <li>Оплата мобильной связи</li> <li>Оформление согласно ТК</li> </ul>"
641;"<strong>Обязанности:</strong> <ul> <li> <p>составление исполнительной документации по</p> <p>ПНР всех систем АСУ;</p> </li> <li> <p>расчет объемов для составления смет по ПНР</p> <p>АСУ;</p> </li> <li> <p>ведение нормативно-технической базы ПНР АСУ;</p> </li> <li> <p>разработка программ производства работ ПНР</p> <p>АСУ;</p> </li> <li> <p>чтение смет и составление форм КС2, КС6а;</p> </li> <li> <p>защита выполненных объемов работ перед</p> <p>техническим надзором и «Заказчиком».</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Высшее техническое (либо среднетехническое).</p> <p>В области систем автоматизации либо</p> <p>информационных технологий.</p> </li> <li> <p>Стаж работы не менее 3-ех лет;</p> </li> <li> <p>Готовность к вахтовому графику работы (60/30);</p> </li> <li> <p>Чтение проектной и сметной документации;</p> </li> <li> <p>Чтение электрических схем и схем систем</p> <p>автоматизации;</p> </li> <li> <p>Знание принципов работы оборудования и систем</p> <p>КИП, АСУ, ОПС, АОВ, СС, ЛВС и СПД.</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Вахтовый метод работы 60/30;</li> <li>Место работы-ЯНАО, Тазовский район, Мессояхское месторождение;</li> <li>Полная оплата проезда (от Вашего места жительства до объекта);</li> <li>Предоставление питания (в столовой), баня, прачечная, спортзал;</li> <li>Перечисление денежных средств на карту Сбербанка (аванс/зарплата), Без задержек!</li> <li>Официальное трудоустройство.</li> </ul>"
642;"<strong>Обязанности:</strong> <ul> <li> <p>Строительный контроль объектов;</p> <p>Участие в организации выполнения работ на объектах инвестиционной программы:</p> </li> <li> <p>Осуществление надзора за ходом строительства и реконструкции объектов со стороны заказчика по объектам: <strong>автоматизированной информационно-измерительной системы коммерческого учёта электроэнергии , автоматизированной системы диспетчерского управления, телемеханики </strong>, связи и охраны пожарной безопасности, видеонаблюдения;</p> </li> <li> <p>Проверка актов выполненных работ (КС-2; КС-3) на СМР;</p> </li> <li> <p>Участие в комиссиях по приемке в эксплуатацию объектов;</p> </li> <li> <p>Подготовка документов на ввод объекта в эксплуатацию;</p> </li> <li> <p>Формирование первичной отчетности по вводу объектов.</p> </li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование (строительное/ электротехническое/ <strong>IT</strong>);</li> <li>Опыт работы сфере строительства или электроэнергетики, опыт работы с документацией;</li> <li>Уверенный пользователь ПК, желательно знание программ SAP и Synergy;</li> <li> <p>Знание нормативно-правовых документов:</p> </li> </ul> <ol> <li> <p>Градостроительный кодекс РФ;</p> </li> <li> <p>Налоговый кодекс РФ;</p> </li> <li> <p>Основы бухгалтерского учета;</p> </li> <li> <p>Федеральный закон № 35-Ф3 от 26 марта 2003 г. «Об электроэнергетике»;</p> </li> <li> <p>Федеральный закон № 39-Ф3 от 25 февраля 1999 г. «Об инвестиционной деятельности в РФ, осуществляемой в форме капитальных вложений»;</p> </li> <li> <p>СНиП, ТЕР-2001, ГЭСН-2001, ГОСТ;</p> </li> <li> <p>Правила пожарной безопасности для энергетических предприятий (РД34-03-301- 95)..</p> </li> </ol> <strong>Условия:</strong> <ul> <li>Трудоустройство в соответствии с действующим трудовым законодательством;</li> <li>График работы: пятидневная рабочая неделя с 8 до 17; суббота, воскресенье - выходной;</li> <li>Полный соц. пакет;</li> <li>Доплата за выслугу лет;</li> <li>Материальная помощь к отпуску;</li> <li>Льготы, гарантии и компенсации в соответствии с Коллективным договором.</li> </ul>"
643;"<p>Сейчас мы ищем программиста со значительным опытом работы с Oracle и Delphi для участия в стратегическом проекте по развитию внутренней корпоративной системы.</p> <p><strong>Ваши задачи</strong>:</p> <ul> <li>Разрабатывать и поддерживать внутренние системы различных классов. В нашей зоне ответственности находятся, как высоконагруженные OLTP, так и отчетные и учетные системы;</li> <li>Участвовать в разработке и принятии архитектурных решений;</li> <li>Заниматься оптимизацией производительности;</li> <li>Проводить ревью кода.</li> </ul> <p><strong>Инструментарий:</strong></p> <ul> <li>Oracle 12.2c → 19с;</li> <li>PLSQL Developer 13;</li> <li>DelphiXE 10.2 + DevExpress;</li> <li>Jira;</li> <li>Confluence;</li> <li>Cruсible.</li> </ul> <strong>Мы ждём от наших будущих коллег:</strong> <ul> <li>Отличные знания Oracle SQL, PL/SQL, понимания принципов и архитектуры СУБД Oracle.</li> <li>Знания Delphi, опыт разработки от 2 лет.</li> <li>Опыт работы с DevExpress.</li> <li>Опыт проектирования и разработки сложных систем.</li> <li>Опыт командной разработки.</li> </ul> <p><strong>Став частью Sportmaster Lab, вы получите:</strong></p> <ul> <li>Офис - м. Аэропорт или МЦД Гражданская, планируем в течение 3 месяцев переехать на м. Дмитровская (7-9 мин пешком);</li> <li>График работы: 5/2; 8.00-17.00, 9.00-18.00 или 10.00-19.00 (можно выбрать);</li> <li>Полугодовые премии в размере 50% от суммы ежемесячного дохода;</li> <li>Дисконтная карта на продукцию 30% магазинов сети;</li> <li>Организованное питание в офисе (компенсация питания);</li> <li>Перспективы профессионального, карьерного и финансового роста</li> <li>Обучение и сертификация за счет компании;</li> <li>Корпоративные скидки на различные виды страхования и кредитования;</li> <li>Корпоративные программы спорта: занятия мини-футболом в ЦСКА, занятия волейболом в Динамо, беговой клуб, хоккейная секция;</li> <li>Корпоративные скидки для отдыха: Москвариум, сеть кинотеатров КАРО, Московский театр мюзикла;</li> <li>Скидки на спортивные мероприятия: Хоккейный клуб &quot;Спартак&quot;, футбольный клуб &quot;ЦСКА&quot;, волейбольный клуб &quot;ЦСКА&quot;.</li> <li>Работу в крупной стабильной российской компании-лидере на рынке розничной торговли товарами для спорта и отдыха.</li> </ul>"
644;"<p>В дочернюю компанию Mighty Buildings Inc., (San-Francisco, USA), которая специализируется на применении аддитивных технологий в сфере строительства приглашаем <strong>Администратор Solidworks PDM.</strong></p> <p>Компанией разработан уникальный строительный материал на основе полимерных композитов и ведутся работы по созданию масштабного 3D принтера для печати домов на территории США. В РФ находится основной офис разработок компании, а также тестовая площадка по отработке технологий 3D печати на принтерах разного размера. Mighty Buildings – быстро растущая стартап-компания со штатом 60+ человек, создает сложные инженерные продукты в области автоматизации строительства.</p> <p>Компании требуется системный администратор, который готов работать в agile среде (среда с быстро меняющимися требованиями). Вам должно быть комфортно работать в компании с минимальной иерархией (flat structure) в связке с владельцами продуктовых направлений (Product Owners). Мы ожидаем от вас умения разбивать задачи на небольшие управляемые части, которые можно решить в течение короткого промежутка времени (спринта). Опыт работы в стартапах или быстро растущих компаниях желателен.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Организация, планирование и администрирование CAD Solidworks и Solidworks PDM;</li> <li>Сбор данных от проектировщиков, создание и реализация структуры и рабочих потоков движения проектов;</li> <li>Поддержка пользователей по вопросам работы с системой, реализация предложений по внесению изменений для оптимизации функционала систем;</li> <li>Формирование и реализация требований по модернизации системы собственными силами и/или с привлечением сторонних организаций;</li> <li>Обучение пользователей, разработка пользовательских инструкций и иной необходимой документации; планирование обучения;</li> <li>Решение технических задач по процессам моделирования в SolidWorks;</li> <li>Администрирование базовой инфраструктуры (Active Directory, Local DNS, системы backup);</li> <li>Управление корпоративными аккаунтами Gmail, Slack, Trello.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее профессиональное образование (техническое) по направлению;</li> <li>Опыт работы по специальности от 3 лет;</li> <li>Понимание работы инженерно-производственных служб;</li> <li>Понимание процессов инженерно-производственной подготовки;</li> <li>Навыки настройки SolidWorks (настройка шаблонов сборочных единиц, настройка баз данных материалов, настройка стандартов чертежей, настройка TOOLBOX, ЕСКД);</li> <li>Практический опыт построения и внедрения системы Solidworks PDM, в том числе реализация бизнес-процессов инженерных подразделений;</li> <li>Базовые знания SQL (для администрирования Solidworks PDM);</li> <li>Практический опыт администрирования системы Solidworks PDM;</li> <li>Опыт консультирования инженерных подразделений по работе в SolidWorks и SWEPDM;</li> <li>Базовое администрирование Windows серверов AD,DNS,GPO, систем резервного копирования (Veeam\Acronis);</li> <li>Базовое понимание сетей передачи данных;</li> <li>Диагностика и возможный ремонт (мелкий) ПК, принтеров и прочей периферии.</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство. Отпуск, больничный и пр. по ТК РФ;</li> <li>График работы с 9:00 до 18:00. Обед с 13:00 до 14:00 (возможность установления индивидуального гибкого графика; также возможна работа вне рабочее время, так как часть команды находится за океаном);</li> <li>Постоянная занятость, полный рабочий день, работа на территории работодателя;</li> <li>Участие в разработке лучших в мире продуктов;</li> <li>Работа в стабильной, интенсивно развивающейся компании;</li> <li>Карьерный и профессиональный рост, возможность повышения квалификации за счет работодателя;</li> <li>Изучение английского языка и посещение тренажерного зала и бассейна за счет работодателя;</li> <li>Официальное трудоустройство, постоянная занятость, удобный конкретно для тебя график.</li> <li>Интересные, сложные задачи.</li> <li>Локация: м. Дмитровская (Флакон).</li> </ul>"
645;"<p>Вакансия открыта в подразделении ГК «Мангазея»<strong> </strong>в Забайкальском крае (Могочинский район, ст. Кислый ключ, месторождение &quot;Наседкино&quot;).</p> <p><strong>Обязанности:</strong></p> <ul> <li>Обеспечить технически исправное состояние, бесперебойную, надёжную работу и рациональное использование средств АСУТП, находящихся в эксплуатации на обслуживаемых участках, а также проведение капитального и текущего ремонта средств АСУТП.</li> <li>Участвовать в разработке перспективных и текущих планов и графиков работы, технического обслуживания и ремонта оборудования, мероприятий по улучшению его эксплуатации и повышению эффективности использования АСУТП.</li> <li>Осуществлять подготовку оборудования к работе, технический осмотр отдельных устройств и узлов, контролировать параметры и надежность электронных элементов оборудования, проводить тестовые проверки с целью своевременного обнаружения неисправностей и их устранения.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее профильное образование;</li> <li>Опыт работы от 1 года;</li> </ul> <strong>Условия:</strong> <ul> <li>Вахтовый метод работы 30/30;</li> <li>Официальное трудоустройство в соответствии с ТК РФ, официальная заработная плата;</li> <li>Компенсация проезда до места работы и на межвахтовый отдых;</li> <li>Организованное проживание в вахтовом городке на объекте;</li> <li>Трехразовое питание, предоставляется спецодежда;</li> <li>Предоставление корпоративной мобильной связи (при необходимости).</li> </ul>"
646;"<strong>Обязанности:</strong> <ul> <li> <p>составление исполнительной документации по</p> <p>ПНР всех систем АСУ;</p> </li> <li> <p>расчет объемов для составления смет по ПНР</p> <p>АСУ;</p> </li> <li> <p>ведение нормативно-технической базы ПНР АСУ;</p> </li> <li> <p>разработка программ производства работ ПНР</p> <p>АСУ;</p> </li> <li> <p>чтение смет и составление форм КС2, КС6а;</p> </li> <li> <p>защита выполненных объемов работ перед</p> <p>техническим надзором и «Заказчиком».</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Высшее техническое (либо среднетехническое).</p> <p>В области систем автоматизации либо</p> <p>информационных технологий.</p> </li> <li> <p>Стаж работы не менее 3-ех лет;</p> </li> <li> <p>Готовность к вахтовому графику работы (60/30);</p> </li> <li> <p>Чтение проектной и сметной документации;</p> </li> <li> <p>Чтение электрических схем и схем систем</p> <p>автоматизации;</p> </li> <li> <p>Знание принципов работы оборудования и систем</p> <p>КИП, АСУ, ОПС, АОВ, СС, ЛВС и СПД.</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Вахтовый метод работы 60/30;</li> <li>Место работы-ЯНАО, Тазовский район, Мессояхское месторождение;</li> <li>Полная оплата проезда (от Вашего места жительства до объекта);</li> <li>Предоставление питания (в столовой), баня, прачечная, спортзал;</li> <li>Перечисление денежных средств на карту Сбербанка (аванс/зарплата), Без задержек!</li> <li>Официальное трудоустройство.</li> </ul>"
647;"<p><strong>Должностные обязанности:</strong></p> <ul> <li>Контроль исправной работы оборудования;</li> <li>Своевременное выявление и устранение неисправностей;</li> <li>Написание алгоритмов и программ для PLC Siemens SIMATIC S7;</li> <li>Ведение технической документации.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее профессиональное образование;</li> <li>Опыт работы на аналогичной должности от 1 года;</li> <li>Базовые знания электроники и электротехники;</li> <li>Опыт работы с PLC Simatic S7;</li> <li>Знание программного обеспечения: Step 7, WinCC Flexible, InTouch;</li> <li>Опыт работы с частотными преобразователями.</li> </ul> <p><strong>Условия:</strong><strong> </strong></p> <ul> <li>Работа в крупной стабильной производственной компании;</li> <li>Оформление согласно ТК РФ;</li> <li>Официальная заработная плата, ежемесячные премии по результатам работы;</li> <li>Корпоративная развозка с разных районов города;</li> <li>Компенсация питания;</li> <li>Спецодежда;</li> <li>Сменный график работы: 2/2 дневные и ночные смены.</li> </ul>"
