;Required skill
17545;участие в ходе подготовки и согласовании договоров с заказчиком
17546;высшее техническое образование
17547;знание английского языка (уровень от intermediate)
17548;участие в организации и курированию работ по проектированию и сооружению аэс как преимущество
17549;аналогичный опыт работы в крупных промышленных компаниях от 3-х лет
17550;пк - уверенный пользователь (ms office primavera ms visio)
17551;не менее 5 (пяти) лет на инженерно – технических и руководящих должностях/ не менее 1 (одного) года в должности руководителя проекта 
17552;развитые управленческие и коммуникативные навыки 
17553;знания в области тепловой и/или атомной энергетики 
17554;формирование организационно-должностной структуры
17555;описание бизнес-процессов
17556;формирование должностных инструкций
17557;разработка регламентирующих деятельность документов
17558;автоматизация бизнес-процессов
17559;понимание бизнес-процессов компании
17560;стрессоустойчивость усидчивость целеустремленность
17561;доработка стандартной и разработка новой функциональности системы киас (pl/sql oracle)
17562;анализ технических требований к системе
17563;тестирование разрабатываемой функциональности
17564;поддержка текущих процессов
17565;анализ требований бизнес-заказчиков к инфраструктуре/внедряемым решениям на полноту и достаточность для организации закупки и внедрения
17566;внедрение инфраструктурного оборудования для любого типа систем
17567;подготовка аналитических материалов для обоснования технических решений предлагаемых для разработки/оптимизации инфраструктуры
17568;выполнение работ по анализу архитектурных решений на предмет отказоустойчивости и масштабируемости в проектах касающихся любого типа систем
17569;проектирование архитектурных решений для любого типа систем
17570;разработка вариантов обеспечения отказоустойчивости для любого типа систем
17571;оценка стоимости инфраструктурной компоненты в проектах компании связанных с любого типа системами
17572;архитектурный надзор за внедрением разработанных решений
17573;поиск и анализ причин приводящих к проблемам с работоспособностью инфраструктурного оборудования
17574;широкий технический кругозор: знание основных продуктов и решений на рынке it (вычислительная и сетевая инфраструктура схд san срк иб облачные сервисы программные инфраструктурные решения решения в области управления и мониторинга инженерная инфраструктура и тд)
17575;опыт проектирования и эксплуатации системной инфраструктуры
17576;опыт разработки стандартов проектирования системной инфраструктуры
17577;опыт разработки и оценки технических заданий регламентов стандартов норм правил инструкций спецификаций
17578;опыт оценки технических рисков связанных с проектированием системной инфраструктуры
17579;знания и практический опыт по построению и администрированию решений на базе платформ ibm aix red hat enterprise linux ms windows server и архитектур power x86
17580;разработка первичной проектно-сметной документации
17581;контроль за производством работ
17582;приёмка выполненных работ
17583;проверка проектно-сметной документации
17584;участие в заседаниях рабочих групп
17585;высшее образование
17586;работа в атокадсметных программах майкрософт офис
17587;внимательность активность ответственность
17588;опыт работы в данном направлении от 5-ти лет
17589;выполнение проектирования и согласования рабочей документации по системам автоматизации
17590;проведение шеф-монтажных пусконаладочных приемосдаточных работ заказчику
17591;высшее техническое образование
17592;знание eplan autocad microsoft office обязательно
17593;знание основ электротехники схемотехники
17594;опыт применения оборудования siemens schneider electric allen-bradley и др
17595;внедрение разработанного по интеграция его с существующими ис
17596;адаптация современных методологий разработки по
17597;поддержка/развитие решения автоматизированного тестирования web-интерфейсов (java)
17598;разработка/актуализация авто-тестов в рамках фреймворка автоматизации тестирования web-интерфейсов по методологии bdd (java selenium serenity junit)
17599;разработка вспомогательных инструментов сервисов скриптов
17600;анализ результатов тестирования
17601;опыт в автоматизации тестирования в разработке автоматизированных сценариев либо опыт в разработке по с желанием развиваться в автоматизации тестирования
17602;участие в проектных работах
17603;обеспечение обменов между базами
17604;рефакторинг кода с целью оптимизации работы
17605;внедрение программно-аппаратных комплексов на объектах транспортной инфраструктуры пассажирского транспорта
17606;проведение испытаний (автономных комплексных) проверок тестирования автоматизированных систем и программно-аппаратных комплексов
17607;участие в подготовке программ и методик проведения испытаний тестирования по категориям изделий
17608;анализ результатов испытаний формирование перечня доработок устранения замечаний к изделиям
17609;контроль устранения выявленных замечаний к программным программно-аппаратным комплексам
17610;подготовка отчетности о результатах проведения испытаний/ участие в выработке технических решений путей развития и модернизации аппаратно-программных комплексов программных продуктов
17611;умение работать в коллективе
17612;высокая самостоятельность в работе
17613;способность аргументировано доносить свою позицию
17614;здоровый перфекционизм коммуникабельность и работа на результат
17615;высшее техническое образование
17616;знание основных промышленных стандартов передачи данных и понимание принципов их работы (интерфейсы ethernet rs-232 rs-485 can 1-wire и тп)
17617;базовые знания в электронике и схемотехнике
17618;понимание и чтение технической документации (программы и методики испытаний по гост 19 гост 34)
17619;управление группой технической поддержки (10 человек)
17620;участие в подборе и расстановке кадров внутри группы
17621;определение kpi группы на основе целей подразделения
17622;контроль исполнения работ подрядчиками
17623;обеспечение удовлетворенности пользователей качеством поддержки
17624;обеспечение непрерывности ит сервисов
17625;оперативная обработка эскалаций
17626;контроль основных показателей sla
17627;формирование и реализация мероприятий по улучшению сервиса
17628;опыт работы с одной или двумя конфигурациями 1с: erp 20 бухгалтерия 8 зуп 25 и 30 документооборот битфинанс управление автотранспортом
17629;программирование 1с
17630;знание бизнес-процессов в предметной области (бух учет расчет зарплаты и кадровый учет складской учет и тд)
17631;продажи: активный поиск новых клиентов формирование спецификаций / коммерческих предложений пайплайн для вендора
17632;развитие продаж:
17633;поддержка и консультирование — помощь в лицензировании консультирование по возможностям программных продуктов и решений
17634;возможны командировки по россии и снг
17635;высшее образование
17636;опыта продаж в софтверной компании от 2-х лет
17637;знание технологии pdf базовое
17638;уверенный пользователь ms office (excel outlook powerpoint word)
17639;грамотная устная и письменная речь
17640;опыт проведения презентаций
17641;разговорный английский язык
17642;управление проектами (интеграция разработка сопровождение внедрение по) в государственном или коммерческом секторе
17643;работа с заказчиком от стадии пресейла до реализации и закрытия проекта
17644;участие в выборе подрядчиков контроль работы подрядных организаций
17645;умение проводить презентации и защищать результаты проекта у заказчика
17646;формирование проектной команды
17647;выстраивание коммуникаций в проекте
17648;управление рамками бюджетом и ресурсами проекта
17649;отслеживание рисками проекта
17650;контроль разработанных решений согласно требованиям
17651;планирование и контроль исполнения работ
17652;ведение проектной документации и отчетности по проекту
17653;защита результатов проекта у заказчика
17654;участие в процессе разработки по в рамках работ по проектам
17655;успешный опыт реализации проектов (не менее 3-х лет и не менее 3-х проектов) по интеграции разработке сопровождению и внедрению программного обеспечения в финансовой и банковской сфере
17656;знание проектных технологий
17657;опыт составления проектной и технической документации
17658;аналитические способности
17659;навыки делового общения
17660;стремление к саморазвитию и освоению новых технологий
17661;ответственность коммуникабельность инициативность нацеленность на результат наличие организаторских способностей
17662;развитие компетенций по информационной безопасности
17663;проведение предпроектных обследований (аудит иб аудит испдн аудит суиб)
17664;проведение анализа и внедрений средств защиты информации (преимущественно собственного решения)
17665;разработка технорабочей документации и справок
17666;сопровождение систем информационной безопасности
17667;конкретная специализация определяется по итогам испытательного срока
17668;высшее профильное образование
17669;аналитический склад ума пытливый и изыскательский жажда знаний
17670;знание продуктов сзи отечественных и зарубежных
17671;знание сетевых технологий
17672;знание международных и отечественных
17673;знание нормативной документации в области иб приветствуется
17674;требуется активность и горячее желание стать сильным ибшников с уклоном в управление иб: суиб soc s-grc irp security intelligence
17675;развитие проектов компании (web и mobile)
17676;разработка концепции и реализация дизайна пользовательских интерфейсов
17677;разработка креативных концепций дизайна сайта и целевых страниц
17678;опыт проектирования пользовательских интерфейсов (ui) от 2 лет
17679;наличие портфолио с публичными реализованными проектами
17680;знание трендов/ &quotнасмотренность&quot
17681;внутренний аудит юзабилити-аудит
17682;поиск и устранение ошибок негативно влияющих на дальнейшее продвижение и конверсии
17683;формирование стратегии продвижения проекта
17684;сбор и кластеризация семантического ядра запросов
17685;оптимизация существующих страниц под поисковые запросы форматирование текстов и мета-тегов
17686;внутренняя перелинковка страниц сайта с целью корректного распределения ссылочного веса
17687;работа с sape seopult
17688;опыт сео оптимизации сайтов с доведением до результата обязателен
17689;выполнение тестового задания обязательно
17690;разработка стратегии в части инфраструктуры ит компании по всем направлениям в зоне ответственности
17691;анализ требований бизнес-заказчиков к инфраструктуре/внедряемым решениям на полноту и достаточность для организации закупки и внедрения
17692;разработка актуализация и контроль реализации технического дизайна подсистем
17693;проработка сайзинга и технологических схем с заказчиками
17694;проектирование архитектурных решений в том числе создание схем и диаграмм развертывания написание технических заданий анализ спецификаций от вендоров
17695;оценка стоимости компоненты инфраструктуры ит в проектах компании
17696;архитектурный надзор за внедрением разработанных решений
17697;ведение проекта по ежегодным торгам на ит-оборудование: определение потребности составление тз валидация спецификаций в рамках конкурса ведение реестров закупаемого оборудования в зоне своей ответственности
17698;участие в проекте импортозамещения программного обеспечения
17699;широкий технический кругозор: знание основных продуктов и решений на рынке it (вычислительная и сетевая инфраструктура схд san срк иб облачные сервисы программные инфраструктурные решения решения в области управления и мониторинга инженерная инфраструктура и тд)
17700;опыт проектирования и эксплуатации системной инфраструктуры
17701;опыт разработки стандартов проектирования системной инфраструктуры
17702;опыт разработки и оценки технических заданий регламентов стандартов норм правил инструкций спецификаций
17703;опыт оценки технических рисков связанных с проектированием системной инфраструктуры
17704;знания и практический опыт по построению и администрированию решений на базе платформ linux ms windows server cisco brocade vipnet а также всех основных производителей схд и серверов х86
17705;обеспечение непрерывной работы технологического оборудования 
17706;поиск и устранение неисправностей кип асутп 
17707;обслуживание микропроцессорных контроллеров датчиков давления температуры преобразователей частоты и тп 
17708;опыт работы в качестве: инженера асутп кипиа инженера-электрика инженера-программиста инженера по наладке 
17709;высшее образование по специальностям связанным с автоматизацией электроприводом микропроцессорными средствами электротехникой 
17710;знание базы оборудования кипиа контроллеров преобразователей датчиков и расходомеров 
17711;базовые навыки программирования будут преимуществом 
17712;рассматриваем студентов последних курсов выпускников 
17713;разработка и проектирование автоматизированных систем управления технологическими процессами (асу тп) систем сбора и передачи информации (сспи) систем телемеханики (тм) электросетевых объектов (на этапах выполнения стадий общих технических решений проектной документации и рабочей документации)
17714;разработка принципиальных схем схем электрических подключения структурных схем схем автоматизации
17715;разработка задания заводу на изготовление шкафов асу тп (сспи тм)
17716;разработка перечней сигналов асу тп (сспи тм)
17717;сбор исходных данных на объекте автоматизации ведение переписки
17718;координация технических решений по асу тп со смежными разделами пд и рд взаимодействие со смежными подразделениями
17719;высшее образование (асутп)
17720;опыт проектирования от 2 лет
17721;опытный пользователь пк (autocad)
17722;знания действующей на территории рф нормативной документации (проектирование асутп)
17723;знание устройства и работы первичного коммутационного оборудования
17724;умение работать в команде а также выполнять индивидуальные задачи и работы
17725;высшее образование (it/экономическое)
17726;опыт работы на аналогичной должности не менее 3-х лет преимуществом будет являться наличие опыта работы на проектах машиностроения
17727;продвинутый пользователь пк пакета ms office
17728;английский – чтение технической документации без словаря
17729;анализ и экспертиза проектной документации по разделам опс аспт
17730;контроль качества выполнения то подрядными организациями
17731;контроль подрядных организации на этапе смр пнр опс аспт
17732;работа с первичной документацией (акты выполненных работ счета-фактуры) заведение заявок на освоение платеж
17733;профильное высшее образование
17734;опыт работы с разработкой монтажом эксплуатацией опс аспт
17735;знание архитектуры построения охранно-пожарных систем и систем автоматического пожаротушения знание нормативных требовании рд сп при то эксплуатации и монтаже опс аспт
17736;опыт контроля подрядных организаций
17737;опыт внедрения или сопровождения microsoft dynamics ax 2012 в качестве консультанта от 2 лет
17738;реальные результаты внедрения сопровождения microsoft dynamics ax
17739;практические навыки написания технических заданий на модификации
17740;креативный подход в тестировании модификаций
17741;проактивность в работе с пользователями развитые устные и письменные коммуникативные навыки
17742;принимать задачи от пользователей и писать спецификации на разработку
17743;тестировать модификации
17744;настраивать системы
17745;консультировать поддерживать и обучать пользователей
17746;писать инструкции пользователям
17747;понимание принципов работы распределенных систем
17748;участие в разработке последуя методологиям (scrum/kanban)
17749;умение ясно и чётко выражать и аргументировать свою точку зрения
17750;работа в распределенной команде
17751;опыт работы с rabbit q / kafka
17752;опыт работы и уверенное знание delphi sql (mssql версии 2000-2012 t-sql опыт написания триггеров/хранимых процедур)
17753;умение придерживаться принятых стандартов на оформление исходного кода
17754;контроль за выполнением электромонтажных и пусконаладочных работ оборудования технологической автоматики на подшефном технологическом участке ккц
17755;выполнение электромонтажных и пусконаладочных работ оборудования технологической автоматики на подшефном технологическом участке ккц
17756;приемка оборудования автоматизации ккц
17757;разработка и проведение технических мероприятий по выводу ккц на проектную мощность на подшефном технологическом участке ккц
17758;наладка программного обеспечения систем автоматизации ккц
17759;высшее техническое образование (автоматизация технологических процессов асу автоматизированный электропривод информационные системы управления)
17760;работа по специальности автоматизация не менее 1 года
17761;знание аппаратной части систем автоматизации
17762;знание и навыки программирования scada
17763;знание приборов кип
17764;знание и навыки программирования plc siemens
17765;обеспечивать бесперебойное функционирование программной и аппаратной части автоматизированной системы управления технологическим процессом (асу тп)
17766;выполнять работу по проектированию и внедрению асу тп
17767;осуществлять подготовку необходимых данных и участвовать в составлении технического задания на проектирование асу тп и ее отдельных этапов и подсистем в разработке технических и рабочих проектов
17768;участвовать в работах по поиску и выбору аппаратного обеспечения средств и систем автоматизации технологических процессов
17769;изучать разработанные проектными организациями и действующие на других предприятиях системы автоматизированного управления производством с целью использования передового опыта проектирования и эксплуатации асу тп
17770;организовывать выполнение работ по шеф-монтажу монтажу наладке и вводу в эксплуатацию аппаратного обеспечения средств и систем автоматизации технологических процессов
17771;участвовать в выяснении причин сбоев и аварийного выхода из строя средств и систем автоматизации технологических процессов выработке и реализации мероприятий по их устранению
17772;участвовать в устранении неисправностей асу тп
17773;подготавливать проекты методических материалов инструкций и другой технической документации связанной с созданием и использованием асу тп
17774;высшее профессиональное образование
17775;опыт практической работы от 5 лет
17776;знания действующих методических и нормативных документов по вопросам монтажа наладки и ввода в эксплуатацию средств и систем автоматизации технологических процессов
17777;знания теории промышленной электроники и схемотехники автоматизированных систем электропривода автоматического регулирования и управления
17778;проектирование внешних систем связи объектов электроэнергетики с использованием каналов связи по волс вч связи ррл связи спутниковой связи
17779;проектирование внутренних систем связи объектов электроэнергетики: телефония ггс и оповещение лвс и скс электропитания
17780;разработка технических решений в области систем связи
17781;разработка структурных схем связи
17782;разработка проектной документации (пояснительные записки ведомости оборудования взаимодействие с заказчиками поставщиками производителями и иными заинтересованными организациями)
17783;профильное высшее образование
17784;опыт работы в проектных организациях сопровождение проектов по связевым вопросам
17785;иметь представление о системах телемеханики учета и охранно-пожарной сигнализации
17786;знание действующих нтд по организации каналов голосовой диспетчерской связи и передачи данных каналов рз и па
17787;обслуживание упаковочного этикетировочного оборудования
17788;запуск обслуживание и контроль производственной линии
17789;ремонт электронной части оборудования мелкий слесарный ремонт
17790;создание этикеток ведение базы данных продукции
17791;формирование суточных отчетов
17792;отличное владение компьютером
17793;навыки работы со слаботочными сетями
17794;навыки ремонта электронной техники
17795;желателен опыт работы в аналогичной должности
17796;разработка проектов асу тп
17797;разработка проектной и эксплуатационной документации на разрабатываемое по
17798;проектирование шкафов управления
17799;самостоятельное проведение пусконаладочных работ на объекте поиск и устранение неисправностей
17800;опыт работы от года
17801;опыт разработки по для контроллеров производителей: siemens овен
17802;н/высшее техническое образование
17803;готовность к командировкам
17804;гибкость мобильность
17805;базовые знания языков программирования стандарта iec (st fbdld)
17806;знания wincc step7 и тд
17807;умение разбираться в кодах
17808;ответственность за техническое состояние и постоянную готовность к действию автоматизированных систем управления судном в тч систем автоматики судовой энергетической установки движительного комплекса динамического позиционирования судовых механизмов и оборудования резервных источников питания технических средств по своему заведованию промышленных компьютеров серверов и контроллеров управления сетевого оборудования судовых станций оператора промышленной локально-вычислительной сети устройств ввода-вывода и печати информации
17809;поддержание рабочего состояния установка и настройка программного обеспечения на серверах и рабочих станциях автоматизированных систем управления судном
17810;составление инструкции и обучение для пользователей
17811;аналитический склад ума ответственность внимательность к деталям
17812;умение формулировать свои мысли устно и письменно грамотный русский язык
17813;важен навык многозадачности опыт ведения нескольких проектов
17814;выполнение работ точно в срок
17815;понимание устройства бизнес-процессов в современной компании и роли ит в управлении бизнесом
17816;опыт работы с crm битрикс24 и amocrm интеграции с 1с сторонними api телефонией
17817;быстро разбираться с функциональными возможностями битрикс24 amocrm и других систем автоматизации
17818;разработка проектной и рабочей документации опасных производственных объектов в роли ведущего (лидера) инженера
17819;подготовка исходных технических требований на поставку сложного оборудования с комплектным кипиа
17820;рассмотрение и согласование ркд на кипиа
17821;рассмотрение и согласование ркд на сложное оборудование с комплектным кипиа лса
17822;принятие основных решений по разрабатываемым проектным документам согласование со смежными отделами
17823;подготовка выдача заданий смежным отделам
17824;сбор и анализ исходных данных для проектирования
17825;анализ проектных решений с точки зрения их экономичности и стоимости на всех стадиях создания
17826;участие в авторском надзоре
17827;высшее техническое образование в области автоматизации технологических процессов
17828;опыт работы в проектной организации не менее 5 лет
17829;знание технологии проектирования нормативно-технических документов по специальности для опасных производственных объектов
17830;знание типов измерения технологических параметров особенностей применения кипиа
17831;опыт проектирования взрывоопасных объектов в роли ведущего инженера (стадии пд рд)
17832;опыт подбора кипиа и согласования ркд на кипиа
17833;опыт работы на площадках строительства (предпроектное обследование сбор исходных данных авторский надзор) 
17834;владение пк: autocad microsoft office eplan по для проектирования в 3d модели по для расчета сужающих устройств и регулирующих клапанов
17835;английский язык на уровне pre-intermediate и выше
17836;оказание услуг по методической и организационно-технической поддержке органам государственной власти рф при планировании и реализации мероприятий в сфере икт и по внедрению икт
17837;проведение экспертизы документов используемых в рамках планирования и реализации мероприятий по созданию развитию модернизации и эксплуатации информационных систем и компонентов информационно-телекоммуникационной инфраструктуры
17838;контроль за исполнением бюджета и выполнением мероприятий в сфере цифровизации реализуемых региональными органами власти
17839;создание и наполнение сайта созданного для взаимодействия между минкомсвязи и региональными органами власти ответственными за цифровизацию
17840;опыт взаимодействия с органами госвласти
17841;управленческий опыт будет преимуществом
17842;опыт работы с регионами
17843;анализ бизнес-процессов компании на предмет наличия конфликтов полномочий и разработка компенсирующих контрольных процедур (ккп)
17844;актуализация матрицы рисков конфликтов полномочий (sod рисков) ведение реестра ккп тестирование ккп
17845;разработка и формирование отчётов в том числе на основе данных из информационных систем sap
17846;мониторинг и контроль устранения выявляемых конфликтах в информационных системах sap
17847;взаимодействие с департаментом ит иб и свк пользователями информационных систем sap
17848;экспертная оценка документации сопровождающей изменения в ис sap
17849;консультационная поддержка при автоматизации новых бизнес процессов в ис sap
17850;разработка и актуализация внутренних нормативных документов
17851;внедрение и использование внешнего инструмента по администрированию системы (пользователи полномочия кодинг программ лицензии sod отчеты менеджмента)
17852;ведение процесса обработки с пульта управления сложных деталей по 7-10 квалитетам на станках с программным управлением 
17853;умение осуществлять регулировку параметров технологического оборудования узлов и механизмов в процессе 
17854;высшее или среднее техническое образование 
17855;грамотное чтение чертежей 
17856;не ниже 4 разряда 
17857;выявление потребностей и адаптация продукта в соответствии с требованиями пользователей
17858;разбор и анализ случаев обращения клиентов
