;Required skill
1334;отличное знание основных графических программ (умение работать с фото adobe photoshop illustrator indesign и другие 3d моделирование и/или веб-дизайн будет преимуществом)
1335;навыки работы в 3d-пакетах
1336;креативный подход современный дизайн высокий уровень профессионализма
1337;самостоятельность в принятии интерфейсных решений
1338;умение работать быстро и технологично
1339;обязательность исполнительность умение работать в команде
1340;умение принимать собственные обоснованные решения работать на результат
1341;организация работы команды проекта и подразделений общества задействованных в реализации проекта
1342;контроль степени удовлетворенности основных стейкхолдеров проекта
1343;организация управления рисками и требованиями проекта
1344;организация оперативных совещаний для решения текущих вопросов по реализации проекта контроль выполнения решений принятых на оперативных совещаниях
1345;взаимодействие с куратором проекта руководством структурных подразделений общества а также с высшим руководством общества с целью решения оперативных вопросов возникающих при реализации проекта
1346;организация разработки и выпуска документов по управлению проектом
1347;участие в ходе подготовки и согласовании договоров с заказчиком
1348;высшее техническое образование
1349;знание английского языка (уровень от intermediate)
1350;участие в организации и курированию работ по проектированию и сооружению аэс как преимущество
1351;аналогичный опыт работы в крупных промышленных компаниях от 3-х лет
1352;пк - уверенный пользователь (ms office primavera ms visio)
1353;не менее 5 (пяти) лет на инженерно – технических и руководящих должностях/ не менее 1 (одного) года в должности руководителя проекта 
1354;развитые управленческие и коммуникативные навыки 
1355;знания в области тепловой и/или атомной энергетики 
1356;верстка разработка и улучшение проектов веб-сервисов и мобильных приложений в части frontend
1357;внедрение и использование передовых и актуальных веб-технологий
1358;оптимизация и рефакторинг
1359;документирование проектов
1360;участие в формировании тз и оценке задач и проектов
1361;разработка логической и физической модели данных совместно с командами разработки прикладных подсистем
1362;разработка витрин и хранимых процедур
1363;оптимизация работы разных баз данных с различными профилями нагрузки совместно с dba и архитекторами прикладных подсистем
1364;анализ требований заказчика и постановок задач от группы аналитики согласование и обсуждение задачи с аналитиками
1365;участие в разработке документации
1366;исправление дефектов
1367;обеспечение требуемого качества исходных текстов кода
1368;взаимодействие с проектной командой и смежными подразделениями для решения поставленных задач
1369;высшее образование
1370;опыт от 3-х лет работы разработчиком баз данных (sql) под postgresql
1371;хорошее знание sql и pgsql
1372;опыт написания хранимых процедур
1373;опыт работы с etl средствами и разработки etl процессов
1374;понимание архитектуры и механизмов работы субд знание отличительных особенностей postgresql
1375;опыт работы с xml и json функциями postgresql
1376;опыт оптимизации производительности запросов моделей данных и конфигурации субд (конфигурация postgresql шардирование партиционирование и тд)
1377;организация и контроль работы группы тестировщиков
1378;высшее образование в области информационных технологий
1379;опыт работы по направлению тестирования по от 3-х лет
1380;знание методик описания тестирования
1381;опыт программирования и знание предметной области (электроника и проектирование печатных плат) - является дополнительным преимуществом
1382;подача инициатив по повышению эффективности производственных процессов 
1383;высшее образование по направлению информационные технологии с курсами повышения квалификации по направлению асутп либо высшее образование по автоматизации технологических процессов 
1384;опыт работы на позиции с аналогичным функционалом не менее 1 года
1385;опытный пользователь пк
1386;доработки обновление конфигураций зуп и бп 83 настройка и сопровождение обмена между ними
1387;программирование на управляемых формах
1388;работа с запросами скд разработка функционала написание отчетов и обработок
1389;интеграция с другими информационными системами и настройка обмена данных
1390;работа с пользователями формирование тз консультация
1391;знание языка программирования 1с
1392;понимание основных принципов бухгалтерского управленческого и кадрового учетов
1393;знание типовых конфигураций бп зуп
1394;знание встроенного языка sql
1395;работа с заказчиками (машиностроение приборостроение) по автоматизации конструирования проектирования и управления инженерными данными на базе решений аскон и партнеров
1396;поиск и сопровождение заказчиков ведение полного цикла продаж: поиск заказчиков проведение переговоров и презентаций анализ и выявление потребностей консультирование по предоставляемым продуктам подготовка и заключение ткп заключение договоров отслеживание сроков оплаты
1397;ведение базы данных заказчиков (обновление пополнение базы)
1398;участие в маркетинговых мероприятиях (семинары выставки конференции)
1399;высшее техническое образование по инженерной специальности (конструктор технолог)
1400;понимание задач и принципов организации проектирования и подготовки производства
1401;опыт работы на предприятии инженером-конструктором (инженером-технологом)
1402;навыки работы с одной или несколькими системами сапр
1403;готовность к командировкам
1404;коммуникативные навыки
1405;настойчивость активная жизненная позиция
1406;опыт разработки пользовательских интерфейсов (ux/ui прототипирование концепты)
1407;веб-аналитика (ям ga)
1408;технический английский
1409;наличие портфолио - обязательно
1410;опыт фронтенд-разработки 3+ года
1411;отличные знания javascript
1412;хорошее понимание spa на основе react/redux
1413;хорошее понимание особенностей асинхронного программирования
1414;понимание принципов функционального программирования
1415;опыт работы с git
1416;желателен опыт работы в команде использовавшей методологию agile
1417;анализ бизнес-процессов компании на предмет наличия конфликтов полномочий и разработка компенсирующих контрольных процедур (ккп)
1418;актуализация матрицы рисков конфликтов полномочий (sod рисков) ведение реестра ккп тестирование ккп
1419;разработка и формирование отчётов в том числе на основе данных из информационных систем sap
1420;мониторинг и контроль устранения выявляемых конфликтах в информационных системах sap
1421;взаимодействие с департаментом ит иб и свк пользователями информационных систем sap
1422;экспертная оценка документации сопровождающей изменения в ис sap
1423;консультационная поддержка при автоматизации новых бизнес процессов в ис sap
1424;разработка и актуализация внутренних нормативных документов
1425;внедрение и использование внешнего инструмента по администрированию системы (пользователи полномочия кодинг программ лицензии sod отчеты менеджмента)
1426;поддержка пользователей 1супп 1с:бухгалтерия
1427;ведение нормативно-справочной информации
1428;изменение алгоритмов программы и разработка новых отчетов тестирование новых разработок
1429;возможно разработка нового функционала
1430;умение работать с продуктами ms office
1431;коммуникабельность пунктуальность нацеленность на результат умение работать в команде
