;Required skill
9382;контроль устранения нарушений и дефектов выявленных в процессе проведения предыдущих проверок
9383;анализ результатов проверок объектов нового строительства и оценка их готовности к приемке в эксплуатацию
9384;участие в приемке объектов нового строительства (реконструкции) в эксплуатацию по видам выполненных работ и в комплексной приемке
9385;проверка исполнительной документации представляемой подрядными организациями по видам выполненных работ
9386;оценка возможности подписания актов в том числе акта приемки объекта капитального строительства
9387;осуществление контроля за переводом зданий-новостроек на постоянные источники энергообеспечения (заключение постоянных договоров электро- тепло и водоснабжения между образовательными и ресурсоснабжающими организациями)
9388;совместно с сотрудниками отдела гарантийного сопровождения принимает участие в определении причин появившихся в процессе эксплуатации нарушений и дефектов и их влияния на дальнейшую эксплуатацию новостроек
9389;высшее строительное образование
9390;опыт аналогичной работы не менее 5 лет
9391;знание законодательства и иных нормативно-правовых актов регулирующих деятельность в сфере строительства постоянный мониторинг изменений законодательства
9392;опыт работы в системе электронного документооборота
9393;пк на уровне продвинутого пользователя
9394;руководство деятельностью отдела 
9395;организация производственно-технического обеспечения смр на строящихся объектах 
9396;работа с проектно-сметной документацией 
9397;организация процесса проверки объемов выполненных работ на объектах 
9398;организация процесса составления годового квартального месячного плана выполненных объемов работ и бюджета расходов по объектам контроль соблюдения его выполнения 
9399;ведение деловых переговоров и деловой переписки 
9400;высшее профессиональное (техническое) образование 
9401;опыт работы в должности начальника производственно-технического отдела (приоритетно) 
9402;наличие прикладных знаний нормативно-технической документации в строительстве планировании и финансировании деятельности 
9403;знание правил промышленной пожарной экологической безопасности нормативно правовых актов в области охраны труда 
9404;опытный пользователь ms office (excel word outlook power point) 
9405;предоставление отчетов о проекте руководителю
9406;высшее профильное образование
9407;опыт работы в проектировании не менее 3 лет
9408;проектирование разделов эс эо эм
9409;осуществление взаимодействия с контрагентами управлениями общества при оформлении договоров
9410;подготовка технических заданий для проведения конкурсных процедур по определению подрядчиков на выполнение работ
9411;осуществление контроля за разработкой проектно-сметной документации получением исходно-разрешительной документации прохождением экспертизы оформлением разрешительной документации на право производства работ выполнением строительно-монтажных работ
9412;контроль ведения работ приемка выполненных работ/проверка объемов и исполнительной документации
9413;контроль за вводом объектов в эксплуатацию в установленные сроки
9414;высшее техническое образование
9415;релевантный опыт работы от 3-х лет
9416;опыт работы в структурах генподрядчика/технического заказчика
9417;уверенный пользователь пк
9418;ответственность стрессоустойчивость аналитический склад ума умение работать в режиме многозадачности
9419;руководство полным циклом реализации проекта
9420;общее управление ходом реализации проекта
9421;планирование контроль и согласование всех административных вопросов на стадиях выполнения проекта с момента его открытия до момента окончания
9422;планирование и контроль исполнения бюджетов проектов
9423;планирование и контроль использования ресурсов проектов
9424;контроль исполнения сроков проектов
9425;управление рисками проектов
9426;отслеживание технических и временных взаимосвязей с другими проектами
9427;обеспечение взаимодействия всех организаций (партнеров профильных подразделений подрядчиков и тд) в ходе реализации проектов
9428;подготовка регулярной отчетности по проектным задачам
9429;участие в исполнительных и управляющих комитетах и подготовке презентаций к ним
9430;управление удаленными проектами
9431;управление подрядчиками (контроль сроков исполнения работ бюджетов объемов выполняемых работ)
9432;самостоятельность в принятии решений высокий уровень самоорганизации умение эффективно работать в режиме многозадачности
9433;уверенный пользователь пк- ms office autocad ms project
9434;готовность к командировкам
9435;авторский надзор
9436;опыт работы в проектировании
9437;хорошее знание нормативной документации
9438;опыт и техническая грамотность ответственность
9439;владение пк autocad
9440;разработка проектной документации для жилых и общественных зданий на стадиях пп п рд
9441;самостоятельная работа над проектом под руководством гапа
9442;ведение проектирования в соответствии с нормативными требованиями
9443;принятие решений разработка узлов общение со специалистами смежных разделов и тд
9444;высшее образование по направлению архитектура специализация – проектирование жилых и общественных зданий (пгс)
9445;практический опыт работы в качестве архитектора не менее 3 лет
9446;желателен опыт работы с деревянным загородным домостроением и/или с применением клееных деревянных конструкций
9447;знание нормативных требований в области проектирования и строительства
9448;организация и координация деятельности структурных подразделений компании участвующих в процессе выполнения комплекса работ связанных с созданием нового магазина и организацией его эффективной деятельности
9449;организация и контроль процесса выполнения комплекса работ направленного на подготовку и реализацию проектов по открытию новых объектов розничной торговли
9450;формирование бюджетов проектов по объектам компании и объектам дилеров бюджетов модернизации существующих объектов а также бюджетов закрытий объектов компании
9451;обеспечение соблюдения утвержденных бюджетов
9452;документооборот проектов
9453;высшее техническое образование
9454;опыт работы в рознице ( строительство открытие магазинов розничной торговли)
9455;опыт работы в autocad 3d -как плюс
9456;готовность к командировкам
9457;организация процесса строительства и реконструкции на объектах
9458;работа с заказчиками подрядчиком субподрядчиками государственными органами участие в производственных совещаниях на объекте сопровождение хода строительства
9459;контроль качества выполняемых работ а также качество применяемых материалов изделий конструкций и соответствие их утвержденной рабочей документации
9460;проверка и подписание актов по форме кс-2 кс-3
9461;опыт работы по выполнению функций генерального подрядчика субподрядчика выполнение общестроительных работ своими силами и силами субподрядных организаций
9462;знание всех циклов производства строительных и отделочных работ
9463;способность организовать работу и выстроить все процессы управления строительным проектом «с нуля»
9464;хорошие управленческие навыки
9465;высшее техническое образование (предпочтительно пгс)
9466;опыт работы в крупных строительных организациях со сложными объектами
9467;знание нормативной базы в области строительства
9468;умение работать в интенсивном режиме нести ответственность за принятые решения руководить процессами и людьми
9469;ответственность самостоятельность и самоорганизованность
9470;опытный пользователь пк
9471;осуществление контроля за ходом строительства реконструкции объектов нового строительства и их соответствия требованиям технических регламентов утвержденной проектной документации рабочим чертежам строительным нормам применяемыми строительными материалами
9472;фиксирование и оформление нарушений выявленных в результате проведения проверок доведение их до заказчика и генерального подрядчика
9473;контроль устранения нарушений и дефектов выявленных в процессе проведения предыдущих проверок
9474;анализ результатов проверок объектов нового строительства и оценка их готовности к приемке в эксплуатацию
9475;участие в приемке объектов нового строительства (реконструкции) в эксплуатацию по видам выполненных работ и в комплексной приемке
9476;проверка исполнительной документации представляемой подрядными организациями по видам выполненных работ
9477;оценка возможности подписания актов в том числе акта приемки объекта капитального строительства
9478;осуществление контроля за переводом зданий-новостроек на постоянные источники энергообеспечения (заключение постоянных договоров электро- тепло и водоснабжения между образовательными и ресурсоснабжающими организациями)
9479;совместно с сотрудниками отдела гарантийного сопровождения принимает участие в определении причин появившихся в процессе эксплуатации нарушений и дефектов и их влияния на дальнейшую эксплуатацию новостроек
9480;высшее строительное образование
9481;опыт аналогичной работы не менее 5 лет
9482;опыт монтажа/эксплуатации/разработки слаботочных систем
9483;знание законодательства и иных нормативно-правовых актов регулирующих деятельность в сфере строительства постоянный мониторинг изменений законодательства
9484;опыт работы в системе электронного документооборота
9485;пк на уровне продвинутого пользователя
9486;осуществление контроля за ходом строительства реконструкции объектов нового строительства и их соответствия требованиям технических регламентов утвержденной проектной документации рабочим чертежам строительным нормам применяемыми строительными материалами
9487;фиксирование и оформление нарушений выявленных в результате проведения проверок доведение их до заказчика и генерального подрядчика
9488;контроль устранения нарушений и дефектов выявленных в процессе проведения предыдущих проверок
9489;анализ результатов проверок объектов нового строительства и оценка их готовности к приемке в эксплуатацию
9490;участие в приемке объектов нового строительства (реконструкции) в эксплуатацию по видам выполненных работ и в комплексной приемке
9491;проверка исполнительной документации представляемой подрядными организациями по видам выполненных работ
9492;оценка возможности подписания актов в том числе акта приемки объекта капитального строительства
9493;осуществление контроля за переводом зданий-новостроек на постоянные источники энергообеспечения (заключение постоянных договоров электро- тепло и водоснабжения между образовательными и ресурсоснабжающими организациями)
9494;совместно с сотрудниками отдела гарантийного сопровождения принимает участие в определении причин появившихся в процессе эксплуатации нарушений и дефектов и их влияния на дальнейшую эксплуатацию новостроек
9495;высшее строительное образование
9496;опыт аналогичной работы не менее 5 лет
9497;знание законодательства и иных нормативно-правовых актов регулирующих деятельность в сфере строительства постоянный мониторинг изменений законодательства
9498;опыт работы в системе электронного документооборота
9499;пк на уровне продвинутого пользователя
9500;осуществление контроля за ходом строительства реконструкции объектов нового строительства и их соответствия требованиям технических регламентов утвержденной проектной документации рабочим чертежам строительным нормам применяемыми строительными материалами
9501;фиксирование и оформление нарушений выявленных в результате проведения проверок доведение их до заказчика и генерального подрядчика
9502;контроль устранения нарушений и дефектов выявленных в процессе проведения предыдущих проверок
9503;анализ результатов проверок объектов нового строительства и оценка их готовности к приемке в эксплуатацию
9504;участие в приемке объектов нового строительства (реконструкции) в эксплуатацию по видам выполненных работ и в комплексной приемке
9505;проверка исполнительной документации представляемой подрядными организациями по видам выполненных работ
9506;оценка возможности подписания актов в том числе акта приемки объекта капитального строительства
9507;осуществление контроля за переводом зданий-новостроек на постоянные источники энергообеспечения (заключение постоянных договоров электро- тепло и водоснабжения между образовательными и ресурсоснабжающими организациями)
9508;совместно с сотрудниками отдела гарантийного сопровождения принимает участие в определении причин появившихся в процессе эксплуатации нарушений и дефектов и их влияния на дальнейшую эксплуатацию новостроек
9509;высшее строительное образование
9510;опыт аналогичной работы не менее 5 лет
9511;опыт монтажа/эксплуатации/разработки сантехнических систем
9512;знание законодательства и иных нормативно-правовых актов регулирующих деятельность в сфере строительства постоянный мониторинг изменений законодательства
9513;опыт работы в системе электронного документооборота
9514;пк на уровне продвинутого пользователя
9515;осуществление оценки качества строительно-монтажных работ подрядных организаций
9516;знание windows 7-10 ms office word excel visio outlook internet explorer opera power point access
9517;руководство над реализацией проектов по капитальному ремонту
9518;участие в организации разработки проектов долгосрочных среднесрочных и текущих планов капитального строительства составление титульных списков на все объекты капитального строительства
9519;обеспечение целевого и рациональное использование финансовых средств
9520;контроль сроков заключения договоров с проектными и строительными организациями
9521;контроль выполнения проектными и строительными организациями договорных обязательств
9522;организация выполнения планов капитального ремонта своевременность выдачи проектно-сметной и технической документации для производства строительных работ а также осуществляет контроль за сроками и качеством выполнения работ за их соответствием утвержденной проектно-сметной документации рабочим чертежам строительным нормам стандартам нормам техники безопасности производственной санитарии требованиям рациональной организации труда
9523;контроль за своевременным вводом в эксплуатацию объектов
9524;согласование с органами осуществляющими технический и строительный надзор вопросы связанные с установкой испытанием и регистрацией оборудования на строительных площадках
9525;контроль сроков приобретения и поставки оборудования в соответствии с проектом соблюдением правил хранения и качеством консервации неустановленного оборудования
9526;ведение учета и отчетности
9527;высшее инженерное образование
9528;опыт реализации проектов объектов здравоохранения
9529;стаж не менее 3 лет
9530;знание ms office
9531;работа в системе электронного документооборота
9532;контроль выполнения строительно-монтажных работ на строящихся и реконструируемых объектах топливо-заправочных комплексов 
9533;технический надзор за состоянием эксплуатируемых зданий и за выявлением объектов не соответствующих требованиям промышленной безопасности подлежащих капитальному ремонту реконструкции или закрытию 
9534;сопровождение разработки проектной документации на строительство новых реконструкцию расширение и техническое перевооружение действующих объектов в том числе контроль подготовки разделов по промышленной безопасности и охране труда на их соответствие требованиям нормативных документов 
9535;рассмотрение проектов строительства новых реконструкции расширения и технического перевооружения действующих объектов на их соответствие строительным нормам и правилам 
9536;контроль выделения необходимых финансовых средств на мероприятия промышленной безопасности и охраны труда при разработке инвестиционных программ 
9537;обеспечение целевого и рационального использования финансовых средств для осуществления планов капитального строительства и реконструкции производственных объектов 
9538;подготовка проектов договоров с генеральными подрядчиками претензионно-исковая работа в случае неисполнения или ненадлежащего исполнения договорных обязательств контрагентами 
9539;разработка текущих и перспективных проектов планов капитального строительства 
9540;выполнение планов капитального строительства своевременная выдача проектно-сметной и технической документации для производства строительных работ 
9541;техническая приемка законченных работ объектов и подписание актов выполненных работ по форме №кс-2 представляемых подрядчиком 
9542;контроль за своевременным вводом в эксплуатацию объектов 
9543;организация выполнения геодезических работ для строительству реконструкции капитальному ремонту 
9544;проведение проверок готовности подрядных организаций к выполнению работ по строительству реконструкции капитальному ремонту 
9545;обследование объекта ремонта на соответствие дефектным ведомостям планируемому объёму работ 
9546;передача подрядчикам проектной рабочей и разрешительной документации по строительству реконструкции капитальному ремонту 
9547;организация допуска подрядчиков на объекты реконструкции восстановления и строительства 
9548;организация подготовки и передачи подрядчикам площадок строительства объектов ремонта в том числе закрепления трасс линейных объектов и передачи геодезической основы 
9549;обеспечение проведения работ по подготовке подъездных транспортных коммуникаций 
9550;обеспечение проведения работ по оснащению объекта строительства электро- водо- теплоснабжением системой связи 
9551;обеспечение согласования с подрядчиком перечня сторонних организаций привлекаемых для выполнения отдельных видов работ и монтажа оборудования 
9552;обеспечение сдачи оборудования под монтаж с оформлением соответствующих актов 
9553;направление извещений о начале строительно-монтажных работ в государственные надзорные органы 
9554;учет и хранение полученных разрешений и согласований 
9555;руководство работой по совершенствованию организации труда в строительстве сокращению издержек и повышению качества строительных работ сокращению их сроков улучшению и удешевлению проектно-изыскательских работ 
9556;содействие внедрению рационализаторских предложений удешевляющих стоимость и сокращающих сроки строительства ускоряющих окупаемость капитальных вложений (без снижения прочности конструкций и ухудшения качества строительных работ) 
9557;организация и контроль работы по ведению учета и отчетности по капитальному строительству и реконструкции объектов 
9558;контроль исполнения и эффективности инвестиционной программы 
9559;подготовка документации для представления ее на рассмотрение тендерного комитета общества с целью выбора подрядной организации по выполнению строительно-монтажных работ на вновь строящихся и реконструируемых объектах 
9560;разработка и актуализация локальных нормативных документов регламентирующих деятельность общества по вопросам капитального строительства 
9561;подготовка документации для обеспечения участия организации в конкурсных процедурах других организаций в качестве подрядчика для выполнения строительству реконструкции капитальному ремонту 
9562;оценка в рамках конкурсных процедур организации потенциальных подрядчиков и поставщиков 
9563;подготовка документации для заключения договоров подряда поставки и технологического присоединения в рамках строительства реконструкции капитального ремонта технического диагностирования 
9564;контроль исполнения подрядчиками и поставщиками гарантийных обязательств 
9565;выполнение плановых показателей по продажам
9566;поддержание отношений с имеющимися клиентами
9567;развитие клиентской базы
9568;организация и проведение переговоров с клиентами
9569;высшим образованием
9570;опытом работы в области продаж от 2-х лет (продажа промышленного оборудования проектные продажи в2в)
9571;превосходными коммуникативными навыками грамотной устной и письменной речью мобильностью
9572;умением вести предварительную работу по подготовке и оформлениюдоговоров и коммерческих предложений презентаций
9573;умением выстраивать долгосрочные отношения с клиентами компании
9574;ориентированностью на положительный результат и эффективную работу ответственностью
9575;обеспечение выполнения строительных работ
9576;разработка перспективных и текущих планов строительства
9577;координация деятельности подчиненных подразделений постановка задач руководителям проектов
9578;организация работ на строительных объектах
9579;взаимодействие с заказчиками и подрядчиками
9580;организация технического контроля и надзора за качеством и сроками выполнения строительных работ их соответствие нормам и стандартам
9581;согласование и контроль исполнения ежемесячного бюджета строительных объектов
9582;контроль за своевременным оформлением закрывающих форм и исполнительной документации
9583;анализ и согласование счетов на закупку материалов совместно с отделом снабжения
9584;ведение деловой переписки и участие в переговорах совещаниях с заказчиками и подрядчиками
9585;высшее профессиональное образование в сфере строительства
9586;стаж работы по направлению профессиональной деятельности не менее 5 лет
9587;специальные знания в сфере ведения строительства технология ведения строительных работ
9588;знание законодательных и нормативных правовых актов регулирующих строительную сферу
9589;знание строительных норм и правил порядок разработки и оформления проектно-сметной и другой технической документации правил ведения учета и составления отчетов о деятельности предприятия в области капитального строительства порядок заключения и исполнения хозяйственных и финансовых договоров
9590;знания в области экономики и организации строительного производства труда и управления
9591;свободное владение компьютером знание autocad
9592;умение вести деловые переговоры и деловую переписку
9593;выполнение плановых показателей по продажам
9594;поддержание отношений с имеющимися клиентами
9595;развитие клиентской базы
9596;организация и проведение переговоров с клиентами
9597;высшим образованием
9598;опытом работы в области продаж от 2-х лет (продажа промышленного оборудования проектные продажи в2в)
9599;превосходными коммуникативными навыками грамотной устной и письменной речью мобильностью
9600;умением вести предварительную работу по подготовке и оформлениюдоговоров и коммерческих предложений презентаций
9601;умением выстраивать долгосрочные отношения с клиентами компании
9602;ориентированностью на положительный результат и эффективную работу ответственностью
9603;организация проектирования и строительного процесса
9604;коммуникации с заказчиками
9605;согласование с заказчиком чистовых материалов подготовка необходимой отчетности
9606;образование высшее строительное
9607;пк - уверенный пользователь (программы ms office autocad ms project)
9608;опыт работы на аналогичной должности в структуре генподрядчика от 3 - лет
9609;готовность к ненормированному рабочему дню
9610;умение самостоятельно принимать решения организовывать рабочие процессы
9611;активная жизненная позиция готовность работать на результат
9612;клиентоориентированность коммуникабельность
9613;опыт ведения деловых переговоров
9614;поиск помещений для открытия новых торговых объектов 
9615;взаимодействие с ремонтными группами 
9616;программа минимизации потерь 
9617;обеспечение бесперебойной работы оборудования 
9618;организация технического обслуживания инженерных систем и оборудования сетевых объектов недвижимости 
9619;открытие и закрытие то 
9620;образование высшее техническое
9621;опыт в эксплуатации сети магазинов ресторанов аптек
9622;знание инженерных систем (отопление холодоснабжение вентиляция слаботочные системы электроснабжение сантехника и прочие системы жизнеобеспечения зданий)
9623;разработка проектной и рабочей документации жилых и общественных зданий 
9624;водоснабжение
9625;водоотведение
9626;пожаротушение
9627;высшее профессиональное образование
9628;владение такими программами как: ms office autocad
9629;управление проектами в архитектурном бюро
9630;ведение деловой переписки отчетность по проекту
9631;формирование постановка и контроль выполнения поставленных задач
9632;работа с договорами коммерческими предложениями
9633;комплексное руководство проектом (обеспечение соответствия принимаемых в ходе реализации проектов решений целям проекта)
9634;организация и координация работы проектной команды (планирование контроль выполнения)
9635;взаимодействие с клиентом
9636;управление изменениями в проектах
9637;управление рисками
9638;организаторские способности лидерство системное мышление позитивность конструктивность целеустремленность
9639;пунктуальность стрессоустойчивость
9640;желателен опыт работы в качестве руководителя проектов
9641;опыт проведения переговоров с заказчиком
9642;знание стандартов управления проектами принципов работы
9643;уверенный пользователь пк
9644;английский: upper intermediate
9645;умение работать автономно
9646;хорошие коммуникативные навыки
9647;разработка документации стадий &quotп&quot и &quotр&quot жилых общественных и многофункциональных зданий
9648;участие в переговорах с заказчиками
9649;подготовка отчетности о ходе работ руководству компании участие в еженедельных рабочих совещаниях по объектам
